port_iso3,year,gear,total_visits,high_risk_visits,known_offender_visits,fraction_high_risk_visits,psma_year,psma_country
LCA,2016,trawlers,8,0,0,0,NA,FALSE
LCA,2018,trawlers,3,0,0,0,NA,FALSE
LCA,2015,trawlers,5,0,0,0,NA,FALSE
LCA,2013,trawlers,2,0,0,0,NA,FALSE
LCA,2017,trawlers,11,0,0,0,NA,FALSE
LKA,2016,trawlers,2,2,0,1,2011,TRUE
LKA,2014,trawlers,8,0,0,0,2011,TRUE
LKA,2017,trawlers,8,0,0,0,2011,TRUE
LTU,2017,trawlers,631,3,0,0.004754358161648178,2011,TRUE
LTU,2014,trawlers,767,2,0,0.002607561929595828,2011,TRUE
LTU,2016,trawlers,1093,4,0,0.0036596523330283625,2011,TRUE
LTU,2015,trawlers,1152,4,0,0.003472222222222222,2011,TRUE
LTU,2013,trawlers,516,0,0,0,2011,TRUE
LTU,2012,trawlers,4,2,0,0.5,2011,TRUE
LTU,2018,trawlers,578,0,0,0,2011,TRUE
LVA,2015,trawlers,7895,0,0,0,2011,TRUE
LVA,2014,trawlers,5194,0,0,0,2011,TRUE
LVA,2017,trawlers,8580,0,0,0,2011,TRUE
LVA,2012,trawlers,882,2,0,0.0022675736961451248,2011,TRUE
LVA,2016,trawlers,7752,0,0,0,2011,TRUE
LVA,2018,trawlers,8823,0,0,0,2011,TRUE
LVA,2013,trawlers,3085,0,0,0,2011,TRUE
MAF,2015,trawlers,104,0,0,0,NA,FALSE
MAF,2018,trawlers,1045,0,0,0,NA,FALSE
MAF,2017,trawlers,1066,0,0,0,NA,FALSE
MAF,2016,trawlers,1141,0,0,0,NA,FALSE
MAF,2013,trawlers,4,0,0,0,NA,FALSE
MAF,2014,trawlers,251,0,0,0,NA,FALSE
MAR,2014,trawlers,428,0,0,0,2017,FALSE
MAR,2016,trawlers,952,16,0,0.01680672268907563,2017,FALSE
MAR,2013,trawlers,179,0,0,0,2017,FALSE
MAR,2015,trawlers,530,0,0,0,2017,FALSE
MAR,2012,trawlers,16,0,0,0,2017,FALSE
MAR,2018,trawlers,1084,1,0,9.225092250922509e-4,2017,TRUE
MAR,2017,trawlers,997,10,0,0.010030090270812437,2017,TRUE
MCO,2015,trawlers,1,0,0,0,NA,FALSE
MCO,2013,trawlers,1,0,0,0,NA,FALSE
MCO,2016,trawlers,1,0,0,0,NA,FALSE
MCO,2018,trawlers,3,0,0,0,NA,FALSE
MCO,2017,trawlers,1,0,0,0,NA,FALSE
MCO,2012,trawlers,1,0,0,0,NA,FALSE
MDG,2016,trawlers,21,0,0,0,2017,FALSE
MDG,2018,trawlers,262,0,0,0,2017,TRUE
MDG,2017,trawlers,19,0,0,0,2017,TRUE
MDG,2014,trawlers,36,2,0,0.05555555555555555,2017,FALSE
MDG,2015,trawlers,14,0,0,0,2017,FALSE
MEX,2014,trawlers,4,0,0,0,NA,FALSE
MEX,2016,trawlers,43,0,0,0,NA,FALSE
MEX,2013,trawlers,1,0,0,0,NA,FALSE
MEX,2012,trawlers,7,0,0,0,NA,FALSE
MEX,2018,trawlers,222,36,0,0.16216216216216217,NA,FALSE
MEX,2017,trawlers,105,0,0,0,NA,FALSE
MEX,2015,trawlers,21,0,0,0,NA,FALSE
MHL,2013,trawlers,2,0,0,0,NA,FALSE
MLT,2013,trawlers,1636,0,0,0,NA,FALSE
MLT,2015,trawlers,3876,2,0,5.159958720330237e-4,NA,FALSE
MLT,2014,trawlers,1831,0,0,0,NA,FALSE
MLT,2012,trawlers,98,0,0,0,NA,FALSE
MLT,2016,trawlers,3761,2,0,5.317734645041213e-4,NA,FALSE
MLT,2018,trawlers,3762,0,0,0,NA,FALSE
MLT,2017,trawlers,3453,2,0,5.792064871126556e-4,NA,FALSE
MNE,2016,trawlers,8,0,0,0,NA,FALSE
MNE,2015,trawlers,1,0,0,0,NA,FALSE
MNE,2018,trawlers,990,0,0,0,NA,FALSE
MNE,2017,trawlers,4,0,0,0,NA,FALSE
MNE,2013,trawlers,13,0,0,0,NA,FALSE
MOZ,2013,trawlers,20,0,0,0,NA,FALSE
MOZ,2015,trawlers,65,6,0,0.09230769230769231,NA,FALSE
MOZ,2017,trawlers,308,0,0,0,NA,FALSE
MOZ,2018,trawlers,658,0,0,0,NA,FALSE
MOZ,2016,trawlers,271,0,0,0,NA,FALSE
MOZ,2012,trawlers,31,2,0,0.06451612903225806,NA,FALSE
MOZ,2014,trawlers,42,0,0,0,NA,FALSE
MRT,2018,trawlers,2146,3,0,0.0013979496738117428,2017,TRUE
MRT,2013,trawlers,328,2,0,0.006097560975609756,2017,FALSE
MRT,2012,trawlers,590,98,0,0.16610169491525423,2017,FALSE
MRT,2015,trawlers,521,20,0,0.03838771593090211,2017,FALSE
MRT,2014,trawlers,724,30,0,0.04143646408839779,2017,FALSE
MRT,2016,trawlers,992,25,0,0.025201612903225805,2017,FALSE
MRT,2017,trawlers,1226,13,0,0.010603588907014683,2017,TRUE
MSR,2016,trawlers,2,0,0,0,NA,FALSE
MSR,2013,trawlers,2,0,0,0,NA,FALSE
MSR,2015,trawlers,2,0,0,0,NA,FALSE
MTQ,2016,trawlers,2,0,0,0,NA,FALSE
MTQ,2017,trawlers,2,0,0,0,NA,FALSE
MTQ,2013,trawlers,2,0,0,0,NA,FALSE
MTQ,2018,trawlers,21,0,0,0,NA,FALSE
MTQ,2015,trawlers,8,0,0,0,NA,FALSE
MUS,2016,trawlers,19,0,0,0,2015,TRUE
MUS,2014,trawlers,9,5,0,0.5555555555555556,2015,FALSE
MUS,2017,trawlers,81,3,0,0.037037037037037035,2015,TRUE
MUS,2018,trawlers,74,0,0,0,2015,TRUE
MUS,2015,trawlers,33,15,0,0.45454545454545453,2015,TRUE
MUS,2013,trawlers,18,12,0,0.6666666666666666,2015,FALSE
MUS,2012,trawlers,10,8,0,0.8,2015,FALSE
MYS,2013,trawlers,28,0,0,0,NA,FALSE
MYS,2014,trawlers,32,0,0,0,NA,FALSE
MYS,2015,trawlers,1335,0,0,0,NA,FALSE
MYS,2017,trawlers,3417,0,0,0,NA,FALSE
MYS,2016,trawlers,1914,0,0,0,NA,FALSE
MYS,2018,trawlers,15571,0,0,0,NA,FALSE
NAM,2013,trawlers,385,7,0,0.01818181818181818,2010,TRUE
NAM,2015,trawlers,783,88,0,0.1123882503192848,2010,TRUE
NAM,2016,trawlers,985,15,0,0.015228426395939087,2010,TRUE
NAM,2018,trawlers,1515,2,0,0.0013201320132013201,2010,TRUE
NAM,2017,trawlers,1190,18,0,0.015126050420168067,2010,TRUE
NAM,2012,trawlers,326,72,0,0.22085889570552147,2010,TRUE
NAM,2014,trawlers,582,5,0,0.00859106529209622,2010,TRUE
NCL,2017,trawlers,21,0,0,0,NA,FALSE
NCL,2018,trawlers,38,0,0,0,NA,FALSE
NGA,2014,trawlers,3,0,0,0,NA,FALSE
NGA,2017,trawlers,16,0,0,0,NA,FALSE
NGA,2016,trawlers,2,0,0,0,NA,FALSE
NGA,2018,trawlers,85,56,0,0.6588235294117647,NA,FALSE
NIC,2013,trawlers,2,0,0,0,NA,FALSE
NIU,2017,trawlers,2,0,0,0,NA,FALSE
NLD,2016,trawlers,45261,31,0,6.84916373920152e-4,2011,TRUE
NLD,2014,trawlers,42465,24,0,5.651713175556341e-4,2011,TRUE
NLD,2012,trawlers,14668,73,0,0.004976820289064631,2011,TRUE
NLD,2015,trawlers,43936,34,0,7.738528769118718e-4,2011,TRUE
NLD,2013,trawlers,34514,11,0,3.1871124760966563e-4,2011,TRUE
NLD,2017,trawlers,42343,28,0,6.612663250123987e-4,2011,TRUE
NLD,2018,trawlers,41620,14,0,3.363767419509851e-4,2011,TRUE
NOR,2014,trawlers,39420,851,0,0.02158802638254693,2011,TRUE
NOR,2017,trawlers,51506,520,0,0.010095911155981827,2011,TRUE
NOR,2013,trawlers,33232,747,0,0.02247833413577275,2011,TRUE
NOR,2016,trawlers,47943,764,0,0.015935590180005423,2011,TRUE
NOR,2012,trawlers,20597,1036,0,0.05029858717288926,2011,TRUE
NOR,2015,trawlers,43968,807,0,0.018354257641921397,2011,TRUE
NOR,2018,trawlers,48646,246,0,0.005056941989063849,2011,TRUE
NZL,2012,trawlers,748,290,94,0.3877005347593583,2014,FALSE
NZL,2018,trawlers,3207,30,0,0.009354536950420954,2014,TRUE
NZL,2013,trawlers,1786,145,0,0.08118701007838745,2014,FALSE
NZL,2016,trawlers,2809,7,0,0.002491990032039872,2014,TRUE
NZL,2014,trawlers,2415,148,0,0.06128364389233954,2014,TRUE
NZL,2015,trawlers,2250,70,0,0.03111111111111111,2014,TRUE
NZL,2017,trawlers,3341,0,0,0,2014,TRUE
OMN,2017,trawlers,3,0,0,0,2013,TRUE
OMN,2013,trawlers,36,0,0,0,2013,TRUE
OMN,2012,trawlers,42,10,0,0.23809523809523808,2013,FALSE
OMN,2014,trawlers,42,7,0,0.16666666666666666,2013,TRUE
PAN,2016,trawlers,25,18,0,0.72,2016,TRUE
PAN,2014,trawlers,22,18,0,0.8181818181818182,2016,FALSE
PAN,2017,trawlers,20,4,0,0.2,2016,TRUE
PAN,2018,trawlers,25,4,0,0.16,2016,TRUE
PAN,2013,trawlers,40,24,0,0.6,2016,FALSE
PAN,2012,trawlers,16,6,0,0.375,2016,FALSE
PAN,2015,trawlers,40,30,0,0.75,2016,FALSE
PER,2016,trawlers,808,2,0,0.0024752475247524753,2017,FALSE
PER,2013,trawlers,10,6,0,0.6,2017,FALSE
PER,2014,trawlers,15,13,0,0.8666666666666667,2017,FALSE
PER,2012,trawlers,12,10,0,0.8333333333333334,2017,FALSE
PER,2015,trawlers,434,6,0,0.013824884792626729,2017,FALSE
PER,2018,trawlers,2077,0,0,0,2017,TRUE
PER,2017,trawlers,1246,1,0,8.025682182985554e-4,2017,TRUE
PHL,2015,trawlers,24,0,0,0,2018,FALSE
PLW,2013,trawlers,2,0,0,0,2015,FALSE
PLW,2012,trawlers,2,2,0,1,2015,FALSE
PNG,2018,trawlers,19,0,0,0,NA,FALSE
PNG,2017,trawlers,16,0,0,0,NA,FALSE
PNG,2014,trawlers,4,0,0,0,NA,FALSE
PNG,2016,trawlers,3,0,0,0,NA,FALSE
PNG,2013,trawlers,1,0,0,0,NA,FALSE
PNG,2015,trawlers,1,0,0,0,NA,FALSE
POL,2013,trawlers,9730,79,0,0.008119218910585818,NA,FALSE
POL,2015,trawlers,19567,79,0,0.004037409924873512,NA,FALSE
POL,2014,trawlers,15968,83,0,0.005197895791583166,NA,FALSE
POL,2017,trawlers,17659,14,0,7.927968741151821e-4,NA,FALSE
POL,2016,trawlers,18924,33,0,0.0017438173747622067,NA,FALSE
POL,2012,trawlers,2802,47,0,0.016773733047822984,NA,FALSE
POL,2018,trawlers,17477,22,0,0.0012587972764204383,NA,FALSE
PRI,2018,trawlers,4,0,0,0,NA,FALSE
PRI,2014,trawlers,7,0,0,0,NA,FALSE
PRI,2013,trawlers,1,0,0,0,NA,FALSE
PRI,2015,trawlers,4,0,0,0,NA,FALSE
PRT,2016,trawlers,13160,19,0,0.0014437689969604864,2011,TRUE
PRT,2018,trawlers,15349,43,0,0.002801485438790801,2011,TRUE
PRT,2012,trawlers,2897,17,0,0.005868139454608215,2011,TRUE
PRT,2013,trawlers,8110,12,0,0.0014796547472256474,2011,TRUE
PRT,2015,trawlers,10794,37,0,0.0034278302760793033,2011,TRUE
PRT,2017,trawlers,13751,34,0,0.002472547451094466,2011,TRUE
PRT,2014,trawlers,7265,23,0,0.0031658637302133517,2011,TRUE
PYF,2018,trawlers,131,0,0,0,NA,FALSE
PYF,2017,trawlers,120,2,0,0.016666666666666666,NA,FALSE
PYF,2016,trawlers,16,0,0,0,NA,FALSE
PYF,2015,trawlers,20,0,0,0,NA,FALSE
QAT,2015,trawlers,19,0,0,0,NA,FALSE
QAT,2017,trawlers,1,0,0,0,NA,FALSE
QAT,2014,trawlers,6,0,0,0,NA,FALSE
QAT,2016,trawlers,38,0,0,0,NA,FALSE
REU,2014,trawlers,16,10,0,0.625,NA,FALSE
REU,2013,trawlers,16,6,0,0.375,NA,FALSE
REU,2016,trawlers,11,0,0,0,NA,FALSE
REU,2012,trawlers,12,6,0,0.5,NA,FALSE
REU,2015,trawlers,19,9,0,0.47368421052631576,NA,FALSE
REU,2017,trawlers,15,0,0,0,NA,FALSE
REU,2018,trawlers,24,0,0,0,NA,FALSE
ROU,2016,trawlers,141,0,0,0,2011,TRUE
ROU,2012,trawlers,2,0,0,0,2011,TRUE
ROU,2014,trawlers,144,0,0,0,2011,TRUE
ROU,2017,trawlers,322,0,0,0,2011,TRUE
ROU,2015,trawlers,84,0,0,0,2011,TRUE
ROU,2013,trawlers,2,0,0,0,2011,TRUE
ROU,2018,trawlers,180,0,0,0,2011,TRUE
RUS,2013,trawlers,3940,800,0,0.20304568527918782,NA,FALSE
RUS,2018,trawlers,23534,104,0,0.004419138268037733,NA,FALSE
RUS,2016,trawlers,8665,498,0,0.057472590882862086,NA,FALSE
RUS,2014,trawlers,3889,760,0,0.195422987914631,NA,FALSE
RUS,2017,trawlers,13796,250,0,0.01812119454914468,NA,FALSE
RUS,2012,trawlers,3170,597,0,0.1883280757097792,NA,FALSE
RUS,2015,trawlers,4403,798,0,0.18124006359300476,NA,FALSE
SAU,2018,trawlers,490,0,0,0,NA,FALSE
SAU,2017,trawlers,468,0,0,0,NA,FALSE
SDN,2017,trawlers,2,0,0,0,2016,TRUE
SEN,2017,trawlers,1539,32,0,0.02079272254710851,2017,TRUE
SEN,2014,trawlers,345,8,0,0.02318840579710145,2017,FALSE
SEN,2012,trawlers,171,5,0,0.029239766081871343,2017,FALSE
SEN,2016,trawlers,1314,12,0,0.0091324200913242,2017,FALSE
SEN,2013,trawlers,199,9,0,0.04522613065326633,2017,FALSE
SEN,2015,trawlers,1178,141,0,0.11969439728353141,2017,FALSE
SEN,2018,trawlers,1578,15,0,0.009505703422053232,2017,TRUE
SGP,2017,trawlers,237,3,0,0.012658227848101266,2018,FALSE
SGP,2013,trawlers,5,3,0,0.6,2018,FALSE
SGP,2016,trawlers,65,1,0,0.015384615384615385,2018,FALSE
SGP,2015,trawlers,49,11,0,0.22448979591836735,2018,FALSE
SGP,2012,trawlers,2,2,0,1,2018,FALSE
SGP,2018,trawlers,498,4,0,0.008032128514056224,2018,TRUE
SGP,2014,trawlers,50,15,0,0.3,2018,FALSE
SGS,2018,trawlers,2,0,0,0,NA,FALSE
SGS,2013,trawlers,52,44,0,0.8461538461538461,NA,FALSE
SGS,2017,trawlers,36,22,0,0.6111111111111112,NA,FALSE
SGS,2015,trawlers,52,52,0,1,NA,FALSE
SGS,2016,trawlers,78,70,0,0.8974358974358975,NA,FALSE
SGS,2012,trawlers,26,24,0,0.9230769230769231,NA,FALSE
SGS,2014,trawlers,85,85,0,1,NA,FALSE
SJM,2018,trawlers,293,61,0,0.20819112627986347,NA,FALSE
SJM,2017,trawlers,448,93,0,0.20758928571428573,NA,FALSE
SJM,2015,trawlers,522,214,0,0.4099616858237548,NA,FALSE
SJM,2014,trawlers,543,344,0,0.6335174953959485,NA,FALSE
SJM,2012,trawlers,549,500,0,0.9107468123861566,NA,FALSE
SJM,2016,trawlers,409,242,0,0.5916870415647921,NA,FALSE
SJM,2013,trawlers,600,464,0,0.7733333333333333,NA,FALSE
SLE,2013,trawlers,13,0,0,0,2013,TRUE
SLE,2016,trawlers,234,0,3,0,2013,TRUE
SLE,2014,trawlers,15,0,0,0,2013,TRUE
SLE,2018,trawlers,354,0,0,0,2013,TRUE
SLE,2017,trawlers,311,0,0,0,2013,TRUE
SLE,2015,trawlers,192,58,0,0.3020833333333333,2013,TRUE
SLE,2012,trawlers,1,0,0,0,2013,FALSE
SOM,2018,trawlers,2,0,0,0,NA,FALSE
SOM,2017,trawlers,2,2,0,1,NA,FALSE
SPM,2013,trawlers,25,0,0,0,NA,FALSE
SPM,2017,trawlers,28,0,0,0,NA,FALSE
SPM,2016,trawlers,44,0,0,0,NA,FALSE
SPM,2015,trawlers,23,0,0,0,NA,FALSE
SPM,2014,trawlers,24,0,0,0,NA,FALSE
SPM,2018,trawlers,71,0,0,0,NA,FALSE
SPM,2012,trawlers,24,0,0,0,NA,FALSE
SUR,2017,trawlers,4,0,0,0,NA,FALSE
SUR,2018,trawlers,4,0,0,0,NA,FALSE
SUR,2012,trawlers,74,0,0,0,NA,FALSE
SUR,2013,trawlers,22,0,0,0,NA,FALSE
SUR,2014,trawlers,43,0,0,0,NA,FALSE
SUR,2016,trawlers,11,0,0,0,NA,FALSE
SUR,2015,trawlers,23,0,0,0,NA,FALSE
SVN,2018,trawlers,511,0,0,0,NA,FALSE
SVN,2016,trawlers,443,0,0,0,2011,TRUE
SVN,2014,trawlers,93,0,0,0,2011,TRUE
SVN,2015,trawlers,246,0,0,0,2011,TRUE
SVN,2014,trawlers,93,0,0,0,NA,FALSE
SVN,2017,trawlers,577,0,0,0,2011,TRUE
SVN,2016,trawlers,443,0,0,0,NA,FALSE
SVN,2017,trawlers,577,0,0,0,NA,FALSE
SVN,2015,trawlers,246,0,0,0,NA,FALSE
SVN,2018,trawlers,511,0,0,0,2011,TRUE
SWE,2013,trawlers,14765,6,0,4.0636640704368437e-4,2011,TRUE
SWE,2015,trawlers,19370,12,0,6.19514713474445e-4,2011,TRUE
SWE,2014,trawlers,19052,4,0,2.099517111064455e-4,2011,TRUE
SWE,2012,trawlers,5818,6,0,0.0010312822275696115,2011,TRUE
SWE,2016,trawlers,21394,20,0,9.348415443582313e-4,2011,TRUE
SWE,2018,trawlers,21035,8,0,3.8031851675778466e-4,2011,TRUE
SWE,2017,trawlers,19885,4,0,2.0115665074176516e-4,2011,TRUE
SXM,2013,trawlers,2,0,0,0,NA,FALSE
SXM,2014,trawlers,7,0,0,0,NA,FALSE
SXM,2016,trawlers,14,0,0,0,NA,FALSE
SXM,2012,trawlers,2,0,0,0,NA,FALSE
SXM,2015,trawlers,14,0,0,0,NA,FALSE
SXM,2017,trawlers,30,0,0,0,NA,FALSE
SXM,2018,trawlers,63,0,0,0,NA,FALSE
SYR,2014,trawlers,1,0,0,0,NA,FALSE
TCA,2017,trawlers,2,0,0,0,NA,FALSE
TCA,2012,trawlers,2,0,0,0,NA,FALSE
TCA,2018,trawlers,2,0,0,0,NA,FALSE
TGO,2012,trawlers,1,0,0,0,2016,FALSE
TGO,2017,trawlers,8,0,0,0,2016,TRUE
TGO,2015,trawlers,3,0,0,0,2016,FALSE
TGO,2018,trawlers,7,0,0,0,2016,TRUE
TGO,2016,trawlers,1,0,0,0,2016,TRUE
TGO,2014,trawlers,1,0,0,0,2016,FALSE
THA,2018,trawlers,558,0,0,0,2016,TRUE
THA,2017,trawlers,157,0,0,0,2016,TRUE
THA,2016,trawlers,126,0,0,0,2016,TRUE
TON,2016,trawlers,22,0,0,0,2016,TRUE
TON,2015,trawlers,28,0,0,0,2016,FALSE
TON,2017,trawlers,4,0,0,0,2016,TRUE
TTO,2012,trawlers,20,20,0,1,NA,FALSE
TTO,2014,trawlers,2,0,0,0,NA,FALSE
TTO,2013,trawlers,1,1,0,1,NA,FALSE
TTO,2016,trawlers,1,0,0,0,NA,FALSE
TUN,2017,trawlers,81,0,0,0,NA,FALSE
TUN,2015,trawlers,46,0,0,0,NA,FALSE
TUN,2016,trawlers,21,0,0,0,NA,FALSE
TUN,2013,trawlers,136,0,0,0,NA,FALSE
TUN,2018,trawlers,124,0,0,0,NA,FALSE
TUN,2012,trawlers,95,0,0,0,NA,FALSE
TUN,2014,trawlers,56,0,0,0,NA,FALSE
TUR,2013,trawlers,9367,6,0,6.405465997651329e-4,2018,FALSE
TUR,2017,trawlers,13683,0,0,0,2018,FALSE
TUR,2016,trawlers,16741,0,0,0,2018,FALSE
TUR,2012,trawlers,2057,0,0,0,2018,FALSE
TUR,2015,trawlers,13352,0,0,0,2018,FALSE
TUR,2014,trawlers,12668,0,0,0,2018,FALSE
TUR,2018,trawlers,13061,0,0,0,2018,TRUE
TWN,2013,trawlers,311,0,0,0,NA,FALSE
TWN,2012,trawlers,5,0,0,0,NA,FALSE
TWN,2014,trawlers,3,0,0,0,NA,FALSE
TWN,2017,trawlers,1,0,0,0,NA,FALSE
TWN,2016,trawlers,1,0,0,0,NA,FALSE
TWN,2018,trawlers,4,0,0,0,NA,FALSE
UKR,2013,trawlers,518,5,0,0.009652509652509652,NA,FALSE
UKR,2015,trawlers,662,4,0,0.006042296072507553,NA,FALSE
UKR,2016,trawlers,821,0,0,0,NA,FALSE
UKR,2012,trawlers,148,0,0,0,NA,FALSE
UKR,2018,trawlers,811,0,0,0,NA,FALSE
UKR,2014,trawlers,276,0,0,0,NA,FALSE
UKR,2017,trawlers,727,0,0,0,NA,FALSE
URY,2013,trawlers,617,319,0,0.5170178282009724,2013,TRUE
URY,2018,trawlers,1022,81,0,0.07925636007827788,2013,TRUE
URY,2016,trawlers,1149,132,0,0.11488250652741515,2013,TRUE
URY,2014,trawlers,858,471,0,0.548951048951049,2013,TRUE
URY,2015,trawlers,841,385,0,0.4577883472057075,2013,TRUE
URY,2012,trawlers,712,218,0,0.3061797752808989,2013,FALSE
URY,2017,trawlers,729,229,0,0.31412894375857336,2013,TRUE
USA,2017,trawlers,57156,0,0,0,2016,TRUE
USA,2012,trawlers,16432,222,0,0.013510223953261928,2016,FALSE
USA,2014,trawlers,25909,0,0,0,2016,FALSE
USA,2015,trawlers,29888,0,0,0,2016,FALSE
USA,2018,trawlers,59695,0,0,0,2016,TRUE
USA,2013,trawlers,23675,1,0,4.2238648363252374e-5,2016,FALSE
USA,2016,trawlers,47243,0,0,0,2016,TRUE
VCT,2016,trawlers,4,0,0,0,2016,TRUE
VCT,2015,trawlers,1,0,0,0,2016,FALSE
VCT,2013,trawlers,2,0,0,0,2016,FALSE
VCT,2017,trawlers,10,0,0,0,2016,TRUE
VCT,2018,trawlers,2,0,0,0,2016,TRUE
VEN,2013,trawlers,4,0,0,0,NA,FALSE
VEN,2012,trawlers,1,0,0,0,NA,FALSE
VGB,2016,trawlers,6,0,0,0,NA,FALSE
VGB,2018,trawlers,2,0,0,0,NA,FALSE
VGB,2013,trawlers,2,0,0,0,NA,FALSE
VGB,2015,trawlers,15,0,0,0,NA,FALSE
VGB,2012,trawlers,1,0,0,0,NA,FALSE
VGB,2014,trawlers,1,0,0,0,NA,FALSE
VGB,2017,trawlers,9,0,0,0,NA,FALSE
VIR,2012,trawlers,1,0,0,0,NA,FALSE
VIR,2017,trawlers,4,0,0,0,NA,FALSE
VIR,2015,trawlers,6,0,0,0,NA,FALSE
VIR,2013,trawlers,1,0,0,0,NA,FALSE
VIR,2018,trawlers,5,0,0,0,NA,FALSE
VNM,2013,trawlers,3,0,0,0,NA,FALSE
VNM,2017,trawlers,16,0,0,0,NA,FALSE
VNM,2018,trawlers,65,0,0,0,NA,FALSE
VUT,2016,trawlers,6,0,0,0,2016,TRUE
VUT,2017,trawlers,18,0,0,0,2016,TRUE
VUT,2018,trawlers,12,0,0,0,2016,TRUE
WSM,2015,trawlers,2,0,0,0,NA,FALSE
ZAF,2013,trawlers,664,3,0,0.004518072289156626,2016,FALSE
ZAF,2016,trawlers,3111,10,0,0.0032144005143040825,2016,TRUE
ZAF,2018,trawlers,3713,2,0,5.386479935362241e-4,2016,TRUE
ZAF,2014,trawlers,882,16,0,0.018140589569160998,2016,FALSE
ZAF,2015,trawlers,1302,31,0,0.023809523809523808,2016,FALSE
ZAF,2012,trawlers,80,2,0,0.025,2016,FALSE
ZAF,2017,trawlers,3470,15,0,0.004322766570605188,2016,TRUE
NA,2018,squid_jigger,241,195,0,0.8091286307053942,NA,FALSE
NA,2016,squid_jigger,32,28,0,0.875,NA,FALSE
NA,2012,squid_jigger,7,6,0,0.8571428571428571,NA,FALSE
NA,2017,squid_jigger,63,51,0,0.8095238095238095,NA,FALSE
NA,2014,squid_jigger,49,34,0,0.6938775510204082,NA,FALSE
NA,2013,squid_jigger,24,19,0,0.7916666666666666,NA,FALSE
NA,2015,squid_jigger,32,22,0,0.6875,NA,FALSE
AGO,2017,squid_jigger,10,0,0,0,NA,FALSE
ALB,2018,squid_jigger,22,0,0,0,2017,TRUE
ARG,2016,squid_jigger,565,8,0,0.01415929203539823,NA,FALSE
ARG,2012,squid_jigger,359,20,0,0.055710306406685235,NA,FALSE
ARG,2015,squid_jigger,529,15,0,0.02835538752362949,NA,FALSE
ARG,2017,squid_jigger,712,0,0,0,NA,FALSE
ARG,2014,squid_jigger,551,1,0,0.0018148820326678765,NA,FALSE
ARG,2013,squid_jigger,645,3,0,0.004651162790697674,NA,FALSE
ARG,2018,squid_jigger,943,2,0,0.0021208907741251328,NA,FALSE
BHS,2013,squid_jigger,7,0,0,0,2016,FALSE
BRA,2018,squid_jigger,3,0,0,0,NA,FALSE
CHL,2018,squid_jigger,274,264,0,0.9635036496350365,2012,TRUE
CHL,2016,squid_jigger,88,86,0,0.9772727272727273,2012,TRUE
CHL,2015,squid_jigger,227,223,2,0.9823788546255506,2012,TRUE
CHL,2017,squid_jigger,367,358,0,0.9754768392370572,2012,TRUE
CHL,2012,squid_jigger,47,47,0,1,2012,TRUE
CHL,2013,squid_jigger,54,53,0,0.9814814814814815,2012,TRUE
CHL,2014,squid_jigger,140,137,0,0.9785714285714285,2012,TRUE
CHN,2018,squid_jigger,1527,992,0,0.6496398166339227,NA,FALSE
CHN,2015,squid_jigger,1168,1057,0,0.9049657534246576,NA,FALSE
CHN,2013,squid_jigger,751,383,0,0.5099866844207723,NA,FALSE
CHN,2016,squid_jigger,1558,1117,0,0.7169448010269577,NA,FALSE
CHN,2012,squid_jigger,67,36,0,0.5373134328358209,NA,FALSE
CHN,2017,squid_jigger,1534,1090,0,0.7105606258148631,NA,FALSE
CHN,2014,squid_jigger,898,622,0,0.6926503340757239,NA,FALSE
CIV,2016,squid_jigger,1,0,0,0,NA,FALSE
CMR,2018,squid_jigger,20,0,0,0,NA,FALSE
COG,2018,squid_jigger,3,1,0,0.3333333333333333,NA,FALSE
COG,2017,squid_jigger,1,0,0,0,NA,FALSE
COK,2018,squid_jigger,1,1,0,1,NA,FALSE
CPV,2016,squid_jigger,1,0,0,0,2016,TRUE
CPV,2018,squid_jigger,3,0,0,0,2016,TRUE
DJI,2017,squid_jigger,8,0,0,0,2017,TRUE
ECU,2018,squid_jigger,32,0,0,0,NA,FALSE
ECU,2017,squid_jigger,48,0,0,0,NA,FALSE
